id,regiaosigla,estadosigla,municipio,revenda,cnpjrevenda,produto,datacoleta,valorvenda,valorcompra,unidademedida,bandeira
1409,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,16/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1410,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,23/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1411,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1412,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,16/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1413,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,23/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1414,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,16/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1415,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,16/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1416,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,16/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1417,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,16/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1418,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1419,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1420,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1421,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1422,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1423,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1424,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,BRANCA
1425,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,BRANCA
1426,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,BRANCA
1427,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,06/02/2019,4,0,R$ / litro,IPIRANGA
1428,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,08/01/2019,4,0,R$ / litro,IPIRANGA
1429,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,23/01/2019,4,0,R$ / litro,IPIRANGA
1430,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,IPIRANGA
1431,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/01/2019,4,0,R$ / litro,IPIRANGA
1432,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,23/01/2019,4,0,R$ / litro,IPIRANGA
1433,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,24/06/2019,3,0,R$ / litro,BRANCA
1434,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,BRANCA
1435,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,24/06/2019,4,0,R$ / litro,BRANCA
1436,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,BRANCA
1437,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,24/06/2019,3,0,R$ / litro,BRANCA
1438,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,BRANCA
1439,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,24/06/2019,4,0,R$ / litro,BRANCA
1440,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1441,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1442,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1443,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1444,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1445,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1446,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/03/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1447,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1448,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/03/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1449,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,06/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1450,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1451,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1452,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1453,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,BRANCA
1454,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,BRANCA
1455,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,BRANCA
1456,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,11/06/2019,4,0,R$ / litro,BRANCA
1457,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/06/2019,3,0,R$ / litro,BRANCA
1458,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/06/2019,4,0,R$ / litro,BRANCA
1459,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,BRANCA
1460,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,BRANCA
1461,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,BRANCA
1462,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1463,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1464,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1465,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1466,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1467,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,23/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1468,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1469,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/01/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1470,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,23/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1471,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,06/02/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1472,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1473,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,23/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1474,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,02/04/2019,4,0,R$ / litro,BRANCA
1475,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/03/2019,4,0,R$ / litro,BRANCA
1476,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,11/06/2019,4,0,R$ / litro,BRANCA
1477,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,17/04/2019,4,0,R$ / litro,BRANCA
1478,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,19/03/2019,4,0,R$ / litro,BRANCA
1479,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,29/04/2019,4,0,R$ / litro,BRANCA
1480,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,02/04/2019,3,0,R$ / litro,BRANCA
1481,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,08/03/2019,3,0,R$ / litro,BRANCA
1482,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,11/06/2019,3,0,R$ / litro,BRANCA
1483,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,17/04/2019,3,0,R$ / litro,BRANCA
1484,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,19/03/2019,3,0,R$ / litro,BRANCA
1485,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,29/04/2019,3,0,R$ / litro,BRANCA
1486,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,02/04/2019,4,0,R$ / litro,BRANCA
1487,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,08/03/2019,4,0,R$ / litro,BRANCA
1488,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,11/06/2019,4,0,R$ / litro,BRANCA
1489,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,17/04/2019,4,0,R$ / litro,BRANCA
1490,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,19/03/2019,4,0,R$ / litro,BRANCA
1491,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,GASOLINA,29/04/2019,4,0,R$ / litro,BRANCA
1492,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1493,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,08/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1494,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,16/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1495,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL,23/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1496,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,06/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1497,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,08/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1498,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,16/01/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1499,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,DIESEL S10,23/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1500,CO,DF,BRASILIA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597000000,ETANOL,06/02/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
